comid,monitored
17664331,1
17664335,1
17663629,1
17663627,1
17663713,1
17663767,1
17663717,1
17663719,1
17660947,1
17660949,1
17661059,1
17661127,1
17662347,1
17662345,1
17660981,1
17660983,1
17662459,1
17662985,1
17664689,1
17664685,1
17664553,1
17664541,1
17663997,1
17663989,1
17664315,1
17664405,1
17664385,1
17664377,1
17663621,1
17663623,1
17663605,1
17663617,1
17663691,1
17663703,1
17660943,1
17660945,1
17661053,1
17661055,1
17661051,1
17662461,1
17663087,1
17662995,1
17664701,1
17664687,1
17664693,1
17664621,1
17664585,1
17663977,1
17664061,1
17664305,1
17665625,1
17664415,1
17664449,1
17663593,1
17663591,1
17663579,1
17663603,1
17663599,1
17663601,1
17663675,1
17663673,1
17661047,1
17660953,1
17660951,1
17664705,1
17664703,1
17664699,1
17664639,1
17664623,1
17663979,1
17663975,1
17664303,1
17664365,1
17664243,1
17664245,1
17665717,1
17663511,1
17663509,1
17663541,1
17663543,1
17663583,1
17663581,1
17663655,1
17663653,1
17661041,1
17661039,1
17664723,1
17665611,1
17663967,1
17664329,1
17664269,1
17664419,1
17664423,1
17664189,1
17664187,1
17663495,1
17663515,1
17663517,1
17663573,1
17663575,1
17663639,1
17663661,1
17661043,1
17661083,1
17664711,1
17664713,1
17664037,1
17664059,1
17663913,1
17663911,1
17664343,1
17664327,1
17664175,1
17664173,1
17663491,1
17663493,1
17663525,1
17663557,1
17663567,1
17663571,1
17663625,1
17661037,1
17661031,1
17664721,1
17664717,1
17664035,1
17664049,1
17663905,1
17664353,1
17664341,1
17664275,1
17663437,1
17663461,1
17663469,1
17663467,1
17661033,1
17661099,1
17661015,1
17661013,1
17664725,1
17664719,1
17664715,1
17663953,1
17663957,1
17665617,1
17664147,1
17663901,1
17663903,1
17664367,1
17664351,1
17663423,1
17663425,1
17663457,1
17663445,1
17663443,1
17661009,1
17661063,1
17660993,1
17660991,1
17664741,1
17664735,1
17663939,1
17663943,1
17663973,1
17664011,1
17663883,1
17663881,1
17664381,1
17664437,1
17664349,1
17664371,1
17663403,1
17663451,1
17663415,1
17663411,1
17661005,1
17661003,1
17660985,1
17660987,1
17660969,1
17660971,1
17664733,1
17663893,1
17663895,1
17666285,1
17664021,1
17664009,1
17663873,1
17664409,1
17664453,1
17664263,1
17664261,1
17664369,1
17664383,1
17663421,1
17663413,1
17663359,1
17663367,1
17661019,1
17661001,1
17660961,1
17660959,1
17660979,1
17660973,1
17664739,1
17664731,1
17664737,1
17663889,1
17663891,1
17665561,1
17663843,1
17666283,1
17666287,1
17664039,1
17664019,1
17665767,1
17664457,1
17664499,1
17664249,1
17664247,1
17666363,1
17666369,1
17666371,1
17663419,1
17663417,1
17663317,1
17663315,1
17663435,1
17663369,1
17661011,1
17661065,1
17660935,1
17660933,1
17660929,1
17660931,1
17660937,1
17660939,1
17660965,1
17660967,1
17664747,1
17663851,1
17665563,1
17666281,1
17666279,1
17664041,1
17664051,1
17666319,1
17663925,1
17664501,1
17664455,1
17664221,1
17664223,1
17666361,1
17666367,1
17666365,1
17665715,1
17663405,1
17663399,1
17663259,1
17663257,1
17663309,1
17663303,1
17663385,1
17660963,1
17660995,1
17660923,1
17660925,1
17671117,1
17671119,1
17666277,1
17666275,1
17666321,1
17666333,1
17666313,1
17666315,1
17666293,1
17664525,1
17664503,1
17664153,1
17664151,1
17666357,1
17666359,1
17663401,1
17660927,1
17660941,1
17662457,1
17662391,1
17670531,1
17670529,1
17666331,1
17666337,1
17666311,1
17666317,1
17664569,1
17664523,1
17666347,1
17666355,1
17666353,1
17662455,1
17660921,1
17670539,1
17670533,1
17664745,1
17666327,1
17666329,1
17670347,1
17666345,1
17666305,1
17666307,1
17664597,1
17664571,1
17666351,1
17666349,1
17662339,1
17660919,1
17670547,1
17670543,1
17671499,1
17665679,1
17664743,1
17666323,1
17666325,1
17666341,1
17666335,1
17666299,1
17666297,1
17664611,1
17664605,1
17670551,1
17670545,1
17665677,1
17664709,1
17664729,1
17664727,1
17666339,1
17666343,1
17666289,1
17666291,1
17666295,1
17666301,1
17665671,1
17664625,1
17670555,1
17670553,1
17671511,1
17666391,1
17666303,1
17666309,1
17665673,1
17664647,1
17673635,1
17666389,1
17666381,1
17671551,1
17671549,1
17666387,1
17666395,1
17666377,1
17666379,1
17671575,1
17671547,1
17670557,1
17666393,1
17666405,1
17666373,1
17666375,1
17671615,1
17671573,1
17666383,1
17666385,1
17671491,1
17664707,1
17671623,1
17671619,1
17671565,1
17671571,1
17666403,1
17671661,1
17671621,1
17671625,1
17671543,1
17671545,1
17666397,1
17666401,1
17671677,1
17671659,1
17671581,1
17671579,1
17671521,1
17671523,1
17671525,1
17671527,1
17671493,1
17671671,1
17671663,1
17671569,1
17671567,1
17671515,1
17671517,1
17671513,1
17671519,1
17671675,1
17671669,1
17671557,1
17671509,1
17671539,1
17671719,1
17671673,1
17671553,1
17671505,1
17671507,1
17671733,1
17671731,1
17671501,1
17671503,1
17671737,1
17671495,1
17671497,1
17673637,1
17666399,1
17673649,1
24978363,1
17671781,1
17671723,1
17671729,1
17671791,1
17671767,1
17671655,1
17671657,1
17671787,1
17671831,1
17671745,1
17671747,1
17671603,1
17671601,1
17671653,1
17671647,1
17671773,1
17671771,1
17671877,1
17671853,1
17671645,1
17671651,1
17671607,1
17671605,1
17671725,1
17671727,1
17671861,1
17671851,1
17671665,1
17671617,1
17671697,1
17671649,1
17671563,1
17671721,1
17671749,1
17671685,1
17671869,1
17671867,1
17671843,1
17671841,1
17671637,1
17671613,1
17671643,1
17671555,1
17671707,1
17671709,1
17671913,1
17671891,1
17671919,1
17671885,1
17671667,1
17671699,1
17671701,1
17671927,1
17671947,1
17671911,1
17671893,1
17671895,1
17671713,1
17671693,1
17671695,1
17671921,1
17671889,1
17671717,1
17671743,1
17671633,1
17671635,1
17671687,1
17673651,1
17671629,1
17671627,1
17671681,1
17673653,1
17673655,1
17671611,1
17671609,1
17671597,1
17671593,1
17671679,1
17671715,1
17673657,1
17673661,1
17671599,1
17671631,1
17671705,1
17671703,1
17673659,1
17673667,1
17673663,1
17673665,1
17671587,1
17671589,1
17671639,1
17671641,1
17671735,1
17673669,1
17673671,1
17671783,1
17671793,1
17671583,1
17671585,1
17671577,1
17671591,1
17671765,1
17673673,1
17673675,1
17673677,1
17671881,1
17671797,1
17671561,1
17671559,1
17671541,1
17671751,1
17671753,1
17671821,1
17671847,1
17671837,1
17671897,1
17671935,1
17671537,1
17671689,1
17671691,1
17671815,1
17671817,1
17671855,1
17671845,1
17671915,1
17671533,1
17671535,1
17671683,1
17671859,1
17671857,1
17671823,1
17671835,1
17671531,1
17671529,1
17671871,1
17671901,1
17671813,1
17671819,1
17671875,1
17671949,1
17671801,1
17671799,1
17671909,1
17671739,1
17671741,1
17671917,1
17673641,1
17671929,1
17671983,1
17673643,1
17672035,1
17672031,1
17671989,1
17671985,1
17673645,1
17672049,1
17672037,1
17671987,1
17671981,1
17671991,1
17672033,1
17671939,1
17671937,1
17671995,1
17671993,1
17671997,1
17672005,1
17672003,1
17672001,1
17672007,1
17671999,1
17672013,1
17672009,1
17671959,1
17671961,1
17672047,1
17672011,1
17671945,1
17671943,1
17671905,1
17671903,1
17672051,1
17672061,1
17671941,1
17671973,1
17672055,1
17672065,1
17671907,1
17672059,1
17672053,1
17672057,1
17672063,1
17672041,1
17672045,1
17672067,1
17672069,1
17672027,1
17672029,1
17672043,1
17672023,1
17672025,1
17672039,1
17672015,1
17672021,1
17671969,1
17671971,1
17672017,1
17672019,1
17671931,1
17671933,1
17671977,1
17671923,1
17671975,1
17671979,1
17671879,1
17671953,1
17671955,1
17671957,1
17671951,1
17671967,1
17595447,1
17595337,1
17595339,1
17595333,1
17595335,1
17596131,1
17595315,1
17595331,1
17595341,1
17595451,1
17595369,1
17595273,1
17595271,1
17596093,1
17595233,1
17595231,1
17595185,1
17595187,1
17595181,1
17595183,1
17595405,1
17596109,1
17596107,1
17595223,1
17595225,1
17596229,1
17595189,1
17595191,1
17595215,1
17595161,1
17595159,1
17594361,1
17594363,1
17594359,1
17596159,1
17595475,1
17596157,1
17595435,1
17595437,1
17595403,1
17596137,1
17595381,1
17595379,1
8190091,1
8189835,1
8190409,1
8190393,1
8190391,1
8190385,1
8191171,1
8191169,1
8190415,1
8190413,1
8190423,1
8190449,1
8190417,1
8190435,1
8190411,1
8190429,1
8190427,1
8190397,1
8190395,1
8190445,1
8190425,1
8190447,1
8190443,1
8190433,1
8190441,1
8190381,1
8190383,1
8190389,1
8190387,1
8190431,1
8190455,1
8190379,1
8190377,1
8190365,1
8190367,1
8190407,1
8190465,1
8190457,1
8190373,1
8190375,1
8190357,1
8190355,1
8190421,1
8190401,1
8191177,1
8190471,1
8190371,1
8190369,1
8191161,1
8190349,1
8191157,1
8191159,1
8190461,1
8190419,1
8190335,1
8190345,1
8190341,1
8190343,1
8190467,1
8190459,1
8190307,1
8190311,1
8190333,1
8190339,1
8190495,1
8190469,1
8190337,1
8190325,1
8190453,1
8190451,1
8190405,1
8190403,1
8193027,1
8193043,1
8193025,1
8193049,1
8193047,1
8193019,1
8193685,1
8193051,1
8193681,1
8193041,1
8193045,1
8193035,1
8193023,1
8193063,1
8193033,1
8193015,1
8193059,1
8193061,1
8193687,1
8193055,1
17595383,1
17595477,1
8193683,1
8193029,1
8193021,1
8193677,1
8193007,1
8192995,1
8192989,1
8192981,1
8192983,1
8192987,1
8192985,1
8192967,1
8192969,1
8192959,1
8192961,1
8193675,1
8193673,1
8192975,1
8192973,1
8192947,1
8192949,1
8193005,1
8192991,1
8193721,1
8192931,1
8192933,1
8193715,1
8193001,1
8193031,1
8193723,1
8193667,1
8192927,1
8192829,1
8192843,1
8192919,1
8192963,1
8193711,1
8193713,1
8193709,1
8193835,1
8196941,1
8193705,1
8193707,1
8193805,1
8193655,1
8193717,1
8193719,1
8193701,1
8193703,1
8193653,1
8192825,1
8193617,1
8193665,1
8192943,1
8193647,1
8192799,1
8193621,1
8192801,1
8192971,1
8192881,1
8192965,1
8192953,1
8193691,1
8193619,1
8192867,1
8192929,1
8192739,1
8192737,1
8192759,1
8192847,1
8192893,1
8192731,1
8192741,1
8192729,1
8192835,1
8192837,1
8192671,1
8192669,1
8192713,1
8192833,1
8192645,1
8192643,1
8192665,1
8192831,1
8192841,1
8192619,1
8192625,1
8192683,1
17595473,1
17595375,1
17595377,1
17595309,1
17595311,1
17595295,1
17595443,1
17595257,1
17595259,1
17595249,1
17595255,1
17595251,1
17595449,1
17595343,1
17595345,1
17595287,1
17595289,1
17595265,1
17595267,1
17657207,1
17656451,1
948060231,1
948060230,1
17656449,1
948060228,1
17656437,1
17656453,1
17656455,1
17656423,1
948060229,1
17656417,1
17656419,1
17656427,1
17656425,1
17596161,1
17595493,1
17595495,1
17595483,1
17595487,1
17595479,1
17595481,1
17595485,1
17595491,1
17595469,1
17595471,1
17595489,1
17595497,1
17595463,1
17595465,1
17595417,1
17595431,1
17595397,1
17595399,1
17595355,1
17596133,1
